state,stage,sex,completion_rate,year,malaysia_completion_rate,completion_gap_from_malaysia,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_year,target_delta,lag1_completion_rate,lag1_completion_gap_from_malaysia,completion_rate_change_1y,gap_change_1y,rolling2_completion_mean,rolling2_gap_mean,schools_total,students_total,teachers_total,students_per_teacher,students_per_school,teachers_per_school,schools_growth_1y,students_growth_1y,teachers_growth_1y,tfr,total_state_population,same_sex_total_population,same_sex_school_age_population,same_sex_school_age_share,log_population_total,is_federal_territory,is_small_population_state,households,living_quarters,households_per_living_quarter,living_quarters_per_household,log_households,income_mean,income_median,income_data_age,poverty_absolute,poverty_hardcore,poverty_relative,poverty_data_age
Johor,secondary_upper,male,96.8,2021,97.8,-1.0,97.8,-1.4000000000000057,2022,1.0,88.3,-4.5,8.5,3.5,92.85,-2.299999999999997,,,,,,,,,,1.66,4020.0,2138.8,513.1,0.12763681592039802,8.299285906897275,0,0,1045400,1284000,0.8141744548286605,1.2282379950258275,13.859911101832148,7264.0,5690.0,5,5.9,0.6,13.9,5
Johor,secondary_upper,male,97.8,2022,99.2,-1.4000000000000057,,,2023,,96.8,-1.0,1.0,-0.4000000000000057,92.55,-2.75,,,,,,,,,,1.59,4028.3,2138.2,508.5,0.12623190924211206,8.301347942583138,0,0,1073400,1323700,0.8109088161970235,1.233184274268679,13.886342670343586,8517.0,6879.0,6,4.6,0.1,15.9,6
Kedah,primary,female,100.85,2016,98.37,2.4799999999999898,100.84,2.7700000000000102,2017,-0.009999999999990905,,,,,,,,,,,,,,,,2.31,2119.7,1044.1,275.5,0.12997122234278435,7.659501501845018,0,0,496800,585400,0.848650495387769,1.178341384863124,13.115944822481827,4971.0,3811.0,0,0.2,0.0,15.9,0
Kedah,primary,female,100.84,2017,98.07,2.7700000000000102,101.4,3.730000000000004,2018,0.5600000000000023,100.85,2.4799999999999898,-0.009999999999990905,0.29000000000002046,,,546.0,190028.0,16948.0,11.212414444182205,348.03663003663,31.04029304029304,,,,2.31,2143.9,1055.2,272.6,0.12715145295955968,7.670848210228749,0,0,504700,595000,0.8482352941176471,1.1789181692094313,13.131721453701465,4971.0,3811.0,1,0.2,0.0,15.9,1
Kedah,primary,female,101.4,2018,97.67,3.730000000000004,100.8,2.799999999999997,2019,-0.6000000000000085,100.84,2.7700000000000102,0.5600000000000023,0.9599999999999937,100.845,2.625,547.0,189797.0,17202.0,11.033426345773748,346.9780621572212,31.447897623400365,0.001831501831501825,-0.0012156103311090627,0.014987019117300049,2.2,2163.0,1065.1,269.8,0.12473416551086454,7.679713639966372,0,0,512799,604700,0.8480221597486357,1.1792144680469345,13.147641184588597,4971.0,3811.0,2,0.2,0.0,15.9,2
Kedah,primary,female,100.8,2019,98.0,2.799999999999997,100.9,2.5,2020,0.10000000000000853,101.4,3.730000000000004,-0.6000000000000085,-0.9300000000000068,101.12,3.250000000000007,547.0,189969.0,17161.0,11.069809451663655,347.2925045703839,31.372943327239486,0.0,0.000906231394595336,-0.0023834437856062873,2.09,2173.7,1072.3,266.5,0.12260201499746977,7.684646002974942,0,0,521000,614500,0.8478437754271766,1.1794625719769674,13.163507240119458,5522.0,4325.0,3,8.8,0.5,10.9,3
Kedah,primary,female,100.9,2020,98.4,2.5,99.3,0.29999999999999716,2021,-1.6000000000000085,100.8,2.799999999999997,0.10000000000000853,-0.29999999999999716,101.1,3.2650000000000006,548.0,189170.0,17069.0,11.082664479465699,345.2007299270073,31.1478102189781,0.001828153564899404,-0.0042059493917429025,-0.00536099294912884,2.03,2131.4,1044.1,262.4,0.12311156986018577,7.665003384948606,0,0,528228,631055,0.837055407214902,1.194664046585944,13.177285180783695,5005.0,3829.0,4,12.7,1.5,10.0,4
Kedah,primary,female,99.3,2021,99.0,0.29999999999999716,102.4,3.1000000000000085,2022,3.1000000000000085,100.9,2.5,-1.6000000000000085,-2.200000000000003,100.85,2.6499999999999986,548.0,189245.0,16918.0,11.186014895377705,345.3375912408759,30.87226277372263,0.0,0.00039646878469112856,-0.008846446774855021,2.03,2151.7,1055.9,261.0,0.12129943765394804,7.674478147200401,0,0,537500,641200,0.8382719900187149,1.1929302325581395,13.194685899447341,5005.0,3829.0,5,12.7,1.5,10.0,5
Kedah,primary,female,102.4,2022,99.3,3.1000000000000085,,,2023,,99.3,0.29999999999999716,3.1000000000000085,2.8000000000000114,100.1,1.3999999999999986,548.0,188524.0,17437.0,10.81172219991971,344.021897810219,31.81934306569343,0.0,-0.0038098760865544756,0.030677385033691884,1.83,2163.1,1061.9,259.7,0.120059174333133,7.679759849619577,0,0,546900,651400,0.8395762972060178,1.1910769793380873,13.212023077821033,5550.0,4402.0,6,9.0,0.3,11.9,6
Kedah,primary,male,99.11,2016,98.37,0.7399999999999949,99.43,1.3600000000000136,2017,0.3200000000000074,,,,,,,,,,,,,,,,2.31,2119.7,1075.6,297.4,0.14030287304807285,7.659501501845018,0,0,496800,585400,0.848650495387769,1.178341384863124,13.115944822481827,4971.0,3811.0,0,0.2,0.0,15.9,0
Kedah,primary,male,99.43,2017,98.07,1.3600000000000136,99.33,1.6599999999999966,2018,-0.10000000000000853,99.11,0.7399999999999949,0.3200000000000074,0.6200000000000188,,,546.0,190028.0,16948.0,11.212414444182205,348.03663003663,31.04029304029304,,,,2.31,2143.9,1088.7,294.0,0.13713326181258453,7.670848210228749,0,0,504700,595000,0.8482352941176471,1.1789181692094313,13.131721453701465,4971.0,3811.0,1,0.2,0.0,15.9,1
Kedah,primary,male,99.33,2018,97.67,1.6599999999999966,99.6,1.5999999999999943,2019,0.269999999999996,99.43,1.3600000000000136,-0.10000000000000853,0.29999999999998295,99.27000000000001,1.0500000000000043,547.0,189797.0,17202.0,11.033426345773748,346.9780621572212,31.447897623400365,0.001831501831501825,-0.0012156103311090627,0.014987019117300049,2.2,2163.0,1097.8,290.4,0.13425797503467404,7.679713639966372,0,0,512799,604700,0.8480221597486357,1.1792144680469345,13.147641184588597,4971.0,3811.0,2,0.2,0.0,15.9,2
Kedah,primary,male,99.6,2019,98.0,1.5999999999999943,99.3,0.8999999999999915,2020,-0.29999999999999716,99.33,1.6599999999999966,0.269999999999996,-0.060000000000002274,99.38,1.5100000000000051,547.0,189969.0,17161.0,11.069809451663655,347.2925045703839,31.372943327239486,0.0,0.000906231394595336,-0.0023834437856062873,2.09,2173.7,1101.5,286.0,0.13157289414362608,7.684646002974942,0,0,521000,614500,0.8478437754271766,1.1794625719769674,13.163507240119458,5522.0,4325.0,3,8.8,0.5,10.9,3
Kedah,primary,male,99.3,2020,98.4,0.8999999999999915,95.3,-3.700000000000003,2021,-4.0,99.6,1.5999999999999943,-0.29999999999999716,-0.7000000000000028,99.465,1.6299999999999955,548.0,189170.0,17069.0,11.082664479465699,345.2007299270073,31.1478102189781,0.001828153564899404,-0.0042059493917429025,-0.00536099294912884,2.03,2131.4,1087.3,282.8,0.1326827437365112,7.665003384948606,0,0,528228,631055,0.837055407214902,1.194664046585944,13.177285180783695,5005.0,3829.0,4,12.7,1.5,10.0,4
Kedah,primary,male,95.3,2021,99.0,-3.700000000000003,99.8,0.5,2022,4.5,99.3,0.8999999999999915,-4.0,-4.599999999999994,99.44999999999999,1.249999999999993,548.0,189245.0,16918.0,11.186014895377705,345.3375912408759,30.87226277372263,0.0,0.00039646878469112856,-0.008846446774855021,2.03,2151.7,1095.8,280.2,0.1302226146767672,7.674478147200401,0,0,537500,641200,0.8382719900187149,1.1929302325581395,13.194685899447341,5005.0,3829.0,5,12.7,1.5,10.0,5
Kedah,primary,male,99.8,2022,99.3,0.5,,,2023,,95.3,-3.700000000000003,4.5,4.200000000000003,97.3,-1.4000000000000057,548.0,188524.0,17437.0,10.81172219991971,344.021897810219,31.81934306569343,0.0,-0.0038098760865544756,0.030677385033691884,1.83,2163.1,1101.2,278.0,0.1285192547732421,7.679759849619577,0,0,546900,651400,0.8395762972060178,1.1910769793380873,13.212023077821033,5550.0,4402.0,6,9.0,0.3,11.9,6
