state,stage,sex,year,completion_rate,malaysia_completion_rate,completion_gap_from_malaysia,target_year,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_delta,lag1_completion_rate,lag1_completion_gap_from_malaysia,completion_rate_change_1y,gap_change_1y,rolling2_completion_mean,rolling2_gap_mean,schools_total,students_total,teachers_total,students_per_teacher,students_per_school,teachers_per_school,schools_growth_1y,students_growth_1y,teachers_growth_1y,tfr,same_sex_total_population,same_sex_school_age_population,total_state_population,same_sex_school_age_share,log_population_total,is_federal_territory,is_small_population_state,households,living_quarters,households_per_living_quarter,living_quarters_per_household,log_households,income_mean,income_median,income_year_used,income_data_age,poverty_absolute,poverty_hardcore,poverty_relative,poverty_year_used,poverty_data_age
johor,secondary_lower,female,2019,96.8,98.0,-1.2000000000000028,2020,98.3,-1.0,1.5,99.4141,1.733000000000004,-2.6141000000000076,-2.933000000000007,98.10705,0.2665000000000006,282.0,117891.0,15478.0,7.61668174182711,418.0531914893617,54.88652482269504,0.007142857142857143,-0.018842328658815695,0.0038915553249448697,2.05,1786.6,437.1,3761.2,0.2446546512929587,8.23275917165892,0,0,966000,1070200,0.90263502149131,1.1078674948240166,13.780920148390807,8013,6427.0,2019,0,3.9,0.2,15.3,2019,0
johor,secondary_lower,female,2020,98.3,99.3,-1.0,2021,98.4,-2.0,0.10000000000000853,96.8,-1.2000000000000028,1.5,0.20000000000000284,97.55,-1.1000000000000014,283.0,117688.0,15353.0,7.665472546082199,415.85865724381625,54.25088339222615,0.0035460992907801418,-0.0017219295790179064,-0.008075978808631605,1.94,1868.4,479.29999999999995,4009.7,0.25652965103832154,8.296721068657186,0,0,1017727,1244935,0.8174940860366204,1.223250439459698,13.833083249821101,7264,5690.0,2020,0,5.9,0.6,13.9,2020,0
johor,secondary_lower,male,2017,98.5141,96.813,1.7010999999999967,2018,99.9562,4.330799999999996,1.4420999999999964,92.884,-1.2772999999999968,5.630099999999999,2.9783999999999935,95.69905,0.21189999999999998,277.0,129224.0,6185.0,20.893128536782537,466.51263537906135,22.32851985559567,,,,2.12,1952.6,474.5,3697.0,0.2430093209054594,8.21554741194707,0,0,932000,1039099,0.8969308987882771,1.1149130901287554,13.745089166628526,6928,5652.0,2016,1,0.0,0.0,13.5,2016,1
johor,secondary_lower,male,2018,99.9562,95.6254,4.330799999999996,2019,93.5,-1.9000000000000057,-6.4561999999999955,98.5141,1.7010999999999967,1.4420999999999964,2.6296999999999997,99.23515,3.0159499999999966,280.0,120079.0,6167.0,19.471217772012324,428.85357142857146,22.025,0.010830324909747292,-0.07076858787841268,-0.002910266774454325,2.09,1976.4,474.1,3749.4,0.23988059097348716,8.22961777994264,0,0,949100,1054700,0.8998767422015739,1.1112633020756506,13.763270499747783,6928,5652.0,2016,2,0.0,0.0,13.5,2016,2
johor,secondary_lower,male,2019,93.5,95.4,-1.9000000000000057,2020,95.6,-0.8000000000000114,2.0999999999999943,99.9562,4.330799999999996,-6.4561999999999955,-6.230800000000002,96.7281,1.2153999999999954,282.0,118598.0,6051.0,19.599735580895718,420.56028368794324,21.45744680851064,0.007142857142857143,-0.012333547081504677,-0.018809794065185667,2.05,1974.6,469.3,3761.2,0.23766838853438674,8.23275917165892,0,0,966000,1070200,0.90263502149131,1.1078674948240166,13.780920148390807,8013,6427.0,2019,0,3.9,0.2,15.3,2019,0
johor,secondary_lower,male,2020,95.6,96.4,-0.8000000000000114,2021,97.4,-1.7999999999999972,1.8000000000000114,93.5,-1.9000000000000057,2.0999999999999943,1.0999999999999943,94.55,-1.3500000000000085,283.0,119114.0,5869.0,20.295450673027773,420.8975265017668,20.738515901060072,0.0035460992907801418,0.004350832223140357,-0.030077673111882332,1.94,2141.3,518.8,4009.7,0.24228272544715823,8.296721068657186,0,0,1017727,1244935,0.8174940860366204,1.223250439459698,13.833083249821101,7264,5690.0,2020,0,5.9,0.6,13.9,2020,0
johor,secondary_upper,female,2017,100.545,97.492,3.0529999999999973,2018,94.899,-1.6141999999999967,-5.646000000000001,99.9629,0.4707000000000079,0.582099999999997,2.5822999999999894,100.25395,1.7618500000000026,277.0,132845.0,15239.0,8.717435527265568,479.58483754512633,55.014440433213,,,,2.12,1744.5,437.6,3697.0,0.25084551447406134,8.21554741194707,0,0,932000,1039099,0.8969308987882771,1.1149130901287554,13.745089166628526,6928,5652.0,2016,1,0.0,0.0,13.5,2016,1
johor,secondary_upper,female,2018,94.899,96.5132,-1.6141999999999967,2019,98.6,-0.30000000000001137,3.7009999999999934,100.545,3.0529999999999973,-5.646000000000001,-4.667199999999994,97.72200000000001,0.7194000000000003,280.0,120155.0,15418.0,7.79316383447918,429.125,55.06428571428572,0.010830324909747292,-0.09552485979901389,0.011746177570706739,2.09,1773.0,439.0,3749.4,0.2476029328821207,8.22961777994264,0,0,949100,1054700,0.8998767422015739,1.1112633020756506,13.763270499747783,6928,5652.0,2016,2,0.0,0.0,13.5,2016,2
johor,secondary_upper,female,2019,98.6,98.9,-0.30000000000001137,2020,90.1,-3.5,-8.5,94.899,-1.6141999999999967,3.7009999999999934,1.3141999999999854,96.7495,-0.9571000000000041,282.0,117891.0,15478.0,7.61668174182711,418.0531914893617,54.88652482269504,0.007142857142857143,-0.018842328658815695,0.0038915553249448697,2.05,1786.6,437.1,3761.2,0.2446546512929587,8.23275917165892,0,0,966000,1070200,0.90263502149131,1.1078674948240166,13.780920148390807,8013,6427.0,2019,0,3.9,0.2,15.3,2019,0
johor,secondary_upper,female,2020,90.1,93.6,-3.5,2021,97.2,-0.7000000000000028,7.1000000000000085,98.6,-0.30000000000001137,-8.5,-3.1999999999999886,94.35,-1.9000000000000057,283.0,117688.0,15353.0,7.665472546082199,415.85865724381625,54.25088339222615,0.0035460992907801418,-0.0017219295790179064,-0.008075978808631605,1.94,1868.4,479.29999999999995,4009.7,0.25652965103832154,8.296721068657186,0,0,1017727,1244935,0.8174940860366204,1.223250439459698,13.833083249821101,7264,5690.0,2020,0,5.9,0.6,13.9,2020,0
johor,secondary_upper,male,2017,97.966,95.2126,2.753399999999999,2018,92.5617,-2.156099999999995,-5.404299999999992,99.0459,0.0537000000000063,-1.0799000000000092,2.699699999999993,98.50595,1.4035500000000027,277.0,129224.0,6185.0,20.893128536782537,466.51263537906135,22.32851985559567,,,,2.12,1952.6,474.5,3697.0,0.2430093209054594,8.21554741194707,0,0,932000,1039099,0.8969308987882771,1.1149130901287554,13.745089166628526,6928,5652.0,2016,1,0.0,0.0,13.5,2016,1
