state,year,sex,same_sex_total_population,same_sex_school_age_population,total_state_population,same_sex_school_age_share,log_population_total,is_federal_territory,is_small_population_state
terengganu,2022,female,579.5,161.0,1186.6,0.27782571182053495,7.079689742889605,0,0
terengganu,2023,female,589.5,161.5,1210.0,0.273960983884648,7.099201743553092,0,0
terengganu,2024,female,598.8,160.6,1231.5,0.2682030728122913,7.116799905916845,0,0
terengganu,2025,female,606.6,160.3,1246.9,0.26425980877019456,7.129217417513809,0,0
terengganu,1970,male,208.4,81.0,418.8,0.38867562380038384,6.039778407386533,0,1
terengganu,1971,male,213.5,82.60000000000001,429.0,0.38688524590163936,6.063785208687608,0,1
terengganu,1972,male,219.1,84.39999999999999,439.5,0.38521223185759923,6.0879104453762345,0,1
terengganu,1973,male,224.9,86.4,451.0,0.3841707425522455,6.113682179832232,0,1
terengganu,1974,male,230.5,88.4,462.0,0.38351409978308026,6.137727054086234,0,1
terengganu,1975,male,236.9,90.6,474.9,0.3824398480371464,6.165207748127065,0,1
terengganu,1976,male,243.0,92.4,486.9,0.3802469135802469,6.190110466821792,0,1
terengganu,1977,male,250.1,94.69999999999999,500.9,0.37864854058376646,6.218400896660888,0,1
terengganu,1978,male,256.4,97.2,513.4,0.3790951638065523,6.243001172923409,0,1
terengganu,1979,male,263.3,99.5,527.0,0.377895936194455,6.269096283706261,0,1
terengganu,1980,male,271.0,102.7,541.7,0.3789667896678967,6.296556681069359,0,1
terengganu,1981,male,281.9,105.6,560.8,0.3746009223128769,6.331145914670143,0,1
terengganu,1982,male,293.7,109.4,581.4,0.3724889342866871,6.367157496882476,0,1
terengganu,1983,male,305.7,112.4,602.9,0.3676807327445208,6.403408621313855,0,1
terengganu,1984,male,318.2,115.2,625.8,0.3620364550597109,6.440627510481866,0,1
terengganu,1985,male,332.0,119.1,651.6,0.35873493975903614,6.48096438415922,0,1
terengganu,1986,male,346.0,123.4,678.3,0.35664739884393065,6.521062856197256,0,1
terengganu,1987,male,359.7,128.4,704.3,0.3569641367806506,6.558623244214133,0,1
terengganu,1988,male,373.6,133.5,730.9,0.3573340471092077,6.595643892607182,0,1
terengganu,1989,male,387.2,139.4,757.3,0.3600206611570248,6.63107908570689,0,1
terengganu,1990,male,401.2,146.6,784.6,0.3654037886340977,6.666447757040256,0,0
terengganu,1991,male,412.8,153.0,810.7,0.3706395348837209,6.69913081376713,0,0
terengganu,1992,male,419.6,155.7,823.8,0.37106768350810293,6.7151409327027505,0,0
terengganu,1993,male,426.1,158.5,836.5,0.3719784088242196,6.730421263699221,0,0
terengganu,1994,male,432.4,160.7,848.6,0.37164662349676225,6.7447656504876745,0,0
terengganu,1995,male,438.3,163.2,860.0,0.3723477070499657,6.7580945044277305,0,0
terengganu,1996,male,443.8,166.1,870.7,0.3742676881478143,6.77044532801753,0,0
terengganu,1997,male,448.7,169.4,880.4,0.37753510140405616,6.781511552407887,0,0
terengganu,1998,male,453.4,172.8,889.6,0.3811204234671372,6.791895392887602,0,0
terengganu,1999,male,457.0,176.1,896.6,0.38533916849015315,6.799724534768432,0,0
terengganu,2000,male,460.2,178.79999999999998,902.6,0.38852672750977835,6.806386784593848,0,0
terengganu,2001,male,469.1,180.4,920.0,0.38456619057770197,6.825460036255307,0,0
terengganu,2002,male,477.8,181.3,936.6,0.3794474675596484,6.843323418822748,0,0
terengganu,2003,male,485.5,181.6,951.4,0.37404737384140063,6.858985114612707,0,0
terengganu,2004,male,493.1,181.8,966.6,0.3686878929223281,6.8748187787358725,0,0
terengganu,2005,male,500.8,181.9,981.4,0.3632188498402556,6.889998557392878,0,0
terengganu,2006,male,508.3,183.1,995.9,0.360220342317529,6.904650464028658,0,0
terengganu,2007,male,515.7,184.1,1010.4,0.35699049835175484,6.919090788645883,0,0
terengganu,2008,male,523.3,184.7,1025.2,0.3529524173514237,6.933617938507864,0,0
terengganu,2009,male,531.3,185.0,1040.7,0.3482025221155656,6.948609272990403,0,0
terengganu,2010,male,538.8,184.8,1055.4,0.34298440979955463,6.9626221804229775,0,0
terengganu,2011,male,552.0,185.5,1079.0,0.33605072463768115,6.984716320118265,0,0
terengganu,2012,male,559.2,183.0,1094.1,0.3272532188841201,6.998600962281714,0,0
terengganu,2013,male,567.3,181.1,1113.4,0.31923144720606383,7.016071422465596,0,0
terengganu,2014,male,582.4,181.2,1140.4,0.31112637362637363,7.040010858102608,0,0
terengganu,2015,male,591.6,180.4,1161.0,0.30493576741041245,7.057897937411856,0,0
terengganu,2016,male,603.4,180.5,1183.4,0.29913821677162744,7.076991596227436,0,0
terengganu,2017,male,616.4,182.1,1208.0,0.295425048669695,7.097548850614793,0,0
terengganu,2018,male,626.1,183.2,1228.3,0.29260501517329496,7.114200180673295,0,0
terengganu,2019,male,633.2,184.2,1244.5,0.29090334807327856,7.127292334702235,0,0
terengganu,2020,male,587.9,171.6,1149.4,0.29188637523388333,7.047864986966783,0,0
terengganu,2021,male,599.1,170.9,1170.7,0.28526122517109,7.06621096467411,0,0
terengganu,2022,male,607.1,170.4,1186.6,0.28067863613902155,7.079689742889605,0,0
terengganu,2023,male,620.6,170.1,1210.0,0.27408959071865935,7.099201743553092,0,0
terengganu,2024,male,632.8,168.7,1231.5,0.2665929203539823,7.116799905916845,0,0
terengganu,2025,male,640.3,168.4,1246.9,0.26300171794471344,7.129217417513809,0,0
w.p. kuala lumpur,1980,female,474.5,150.5,982.9,0.3171759747102213,6.89152426587172,1,0
w.p. kuala lumpur,1981,female,486.4,154.0,1006.1,0.31661184210526316,6.914830192654099,1,0
w.p. kuala lumpur,1982,female,499.1,157.5,1028.5,0.31556802244039267,6.936828526467844,1,0
w.p. kuala lumpur,1983,female,511.5,160.6,1050.7,0.3139784946236559,6.958163181525983,1,0
w.p. kuala lumpur,1984,female,523.6,163.7,1072.2,0.3126432391138273,6.978400118551469,1,0
w.p. kuala lumpur,1985,female,537.0,166.0,1095.9,0.3091247672253259,7.000243298417288,1,0
w.p. kuala lumpur,1986,female,550.7,167.7,1120.5,0.3045215180679135,7.022422353960263,1,0
w.p. kuala lumpur,1987,female,564.4,169.9,1144.9,0.30102763997165133,7.043945633432402,1,0
w.p. kuala lumpur,1988,female,578.1,171.1,1169.6,0.29596955544023523,7.06527171685712,1,0
w.p. kuala lumpur,1989,female,592.0,172.2,1194.1,0.2908783783783784,7.085985142872835,1,0
w.p. kuala lumpur,1990,female,605.5,173.4,1217.8,0.28637489677952105,7.105622047111554,1,0
w.p. kuala lumpur,1991,female,614.0,172.2,1262.1,0.2804560260586319,7.141324295779929,1,0
w.p. kuala lumpur,1992,female,624.2,178.3,1281.5,0.2856456264017943,7.1565665770449245,1,0
w.p. kuala lumpur,1993,female,633.2,182.9,1298.7,0.2888502842703727,7.169888747587542,1,0
w.p. kuala lumpur,1994,female,641.6,186.4,1314.4,0.29052369077306733,7.181896080867251,1,0
w.p. kuala lumpur,1995,female,649.5,188.0,1328.9,0.2894534257120862,7.192859030419117,1,0
w.p. kuala lumpur,1996,female,657.0,187.5,1342.5,0.2853881278538813,7.203033428055546,1,0
w.p. kuala lumpur,1997,female,664.7,184.9,1356.4,0.278170603279675,7.213326384269658,1,0
w.p. kuala lumpur,1998,female,673.6,180.5,1373.0,0.26796318289786225,7.2254814727822945,1,0
w.p. kuala lumpur,1999,female,684.6,175.3,1394.0,0.25606193397604443,7.240649694255466,1,0
w.p. kuala lumpur,2000,female,695.8,169.2,1416.0,0.2431733256682955,7.256297239690681,1,0
w.p. kuala lumpur,2001,female,710.1,177.9,1446.2,0.2505280946345585,7.277385934081085,1,0
w.p. kuala lumpur,2002,female,723.5,186.9,1474.1,0.2583275742916379,7.296481063086003,1,0
w.p. kuala lumpur,2003,female,735.9,195.1,1500.5,0.26511754314444896,7.314219887423385,1,0
w.p. kuala lumpur,2004,female,748.3,201.5,1526.4,0.2692770279299746,7.3313222224542836,1,0
w.p. kuala lumpur,2005,female,760.2,205.8,1551.8,0.27071823204419887,7.3478150318548,1,0
w.p. kuala lumpur,2006,female,772.2,205.9,1577.5,0.26664076664076664,7.364230307998047,1,0
w.p. kuala lumpur,2007,female,784.4,203.9,1603.3,0.25994390617032126,7.38044280335703,1,0
w.p. kuala lumpur,2008,female,796.5,199.8,1628.9,0.25084745762711863,7.396273942225587,1,0
w.p. kuala lumpur,2009,female,807.9,194.79999999999998,1652.8,0.2411189503651442,7.410830949288067,1,0
w.p. kuala lumpur,2010,female,818.8,188.7,1674.8,0.23045920859794822,7.424045942179186,1,0
w.p. kuala lumpur,2011,female,828.0,185.3,1693.0,0.22379227053140097,7.434847875211999,1,0
w.p. kuala lumpur,2012,female,834.2,180.9,1702.1,0.2168544713497962,7.44020539884479,1,0
w.p. kuala lumpur,2013,female,843.2,178.0,1723.4,0.21110056925996204,7.45263444287298,1,0
w.p. kuala lumpur,2014,female,853.3,175.8,1737.4,0.20602367279971875,7.46072042894222,1,0
w.p. kuala lumpur,2015,female,867.4,174.9,1780.4,0.2016370763200369,7.485154850997769,1,0
w.p. kuala lumpur,2016,female,871.4,173.1,1789.7,0.19864585724122102,7.490361883842714,1,0
w.p. kuala lumpur,2017,female,873.8,172.7,1793.2,0.1976424811169604,7.492314519125183,1,0
w.p. kuala lumpur,2018,female,870.7,173.0,1790.0,0.19869070862524404,7.490529402060711,1,0
w.p. kuala lumpur,2019,female,867.3,171.5,1782.5,0.1977401129943503,7.486333004798946,1,0
w.p. kuala lumpur,2020,female,923.2,190.70000000000002,1982.1,0.20656412478336222,7.592416555891784,1,0
w.p. kuala lumpur,2021,female,918.8,192.60000000000002,1964.0,0.2096212451023074,7.583247524303362,1,0
w.p. kuala lumpur,2022,female,920.3,194.1,1961.2,0.2109094860371618,7.58182157172929,1,0
w.p. kuala lumpur,2023,female,933.6,192.0,2005.7,0.20565552699228792,7.604246860792472,1,0
w.p. kuala lumpur,2024,female,950.6,192.7,2067.5,0.20271407532084998,7.6345789859014666,1,0
w.p. kuala lumpur,2025,female,954.5,188.8,2074.1,0.19779989523310634,7.637764624274649,1,0
w.p. kuala lumpur,1980,male,508.4,160.6,982.9,0.31589299763965384,6.89152426587172,1,0
w.p. kuala lumpur,1981,male,519.6,164.6,1006.1,0.31678214010777517,6.914830192654099,1,0
w.p. kuala lumpur,1982,male,529.4,164.8,1028.5,0.31129580657347944,6.936828526467844,1,0
w.p. kuala lumpur,1983,male,539.2,165.5,1050.7,0.3069362017804154,6.958163181525983,1,0
w.p. kuala lumpur,1984,male,548.6,167.2,1072.2,0.30477579292745166,6.978400118551469,1,0
w.p. kuala lumpur,1985,male,558.9,169.8,1095.9,0.30381105743424586,7.000243298417288,1,0
w.p. kuala lumpur,1986,male,569.8,169.7,1120.5,0.2978237978237978,7.022422353960263,1,0
w.p. kuala lumpur,1987,male,580.5,172.5,1144.9,0.2971576227390181,7.043945633432402,1,0
w.p. kuala lumpur,1988,male,591.5,176.2,1169.6,0.2978867286559594,7.06527171685712,1,0
w.p. kuala lumpur,1989,male,602.1,179.7,1194.1,0.29845540607872445,7.085985142872835,1,0
w.p. kuala lumpur,1990,male,612.3,182.7,1217.8,0.2983831455169035,7.105622047111554,1,0
w.p. kuala lumpur,1991,male,648.1,183.4,1262.1,0.2829810214473075,7.141324295779929,1,0
w.p. kuala lumpur,1992,male,657.3,188.5,1281.5,0.28677924844059033,7.1565665770449245,1,0
w.p. kuala lumpur,1993,male,665.5,191.9,1298.7,0.28835462058602557,7.169888747587542,1,0
w.p. kuala lumpur,1994,male,672.8,195.2,1314.4,0.2901307966706302,7.181896080867251,1,0
w.p. kuala lumpur,1995,male,679.5,196.79999999999998,1328.9,0.2896247240618101,7.192859030419117,1,0
w.p. kuala lumpur,1996,male,685.5,196.1,1342.5,0.2860685630926331,7.203033428055546,1,0
w.p. kuala lumpur,1997,male,691.7,193.6,1356.4,0.27989012577707095,7.213326384269658,1,0
w.p. kuala lumpur,1998,male,699.4,189.3,1373.0,0.27066056619959966,7.2254814727822945,1,0
w.p. kuala lumpur,1999,male,709.4,184.2,1394.0,0.2596560473639695,7.240649694255466,1,0
w.p. kuala lumpur,2000,male,720.2,178.2,1416.0,0.24743126909191887,7.256297239690681,1,0
w.p. kuala lumpur,2001,male,736.1,186.5,1446.2,0.2533623149028664,7.277385934081085,1,0
w.p. kuala lumpur,2002,male,750.6,194.89999999999998,1474.1,0.2596589395150546,7.296481063086003,1,0
w.p. kuala lumpur,2003,male,764.6,202.3,1500.5,0.26458278838608423,7.314219887423385,1,0
w.p. kuala lumpur,2004,male,778.1,208.3,1526.4,0.267703380028274,7.3313222224542836,1,0
w.p. kuala lumpur,2005,male,791.6,212.5,1551.8,0.26844365841334006,7.3478150318548,1,0
w.p. kuala lumpur,2006,male,805.3,212.2,1577.5,0.2635042841177201,7.364230307998047,1,0
w.p. kuala lumpur,2007,male,818.9,210.0,1603.3,0.2564415679570155,7.38044280335703,1,0
w.p. kuala lumpur,2008,male,832.4,206.2,1628.9,0.24771744353676117,7.396273942225587,1,0
w.p. kuala lumpur,2009,male,844.9,201.2,1652.8,0.23813469049591668,7.410830949288067,1,0
w.p. kuala lumpur,2010,male,855.9,195.5,1674.8,0.22841453440822526,7.424045942179186,1,0
w.p. kuala lumpur,2011,male,865.0,193.2,1693.0,0.22335260115606936,7.434847875211999,1,0
w.p. kuala lumpur,2012,male,867.9,189.5,1702.1,0.21834312708837425,7.44020539884479,1,0
w.p. kuala lumpur,2013,male,880.2,186.8,1723.4,0.2122244944330834,7.45263444287298,1,0
w.p. kuala lumpur,2014,male,884.1,185.0,1737.4,0.2092523470195679,7.46072042894222,1,0
w.p. kuala lumpur,2015,male,913.0,184.6,1780.4,0.2021905805038335,7.485154850997769,1,0
w.p. kuala lumpur,2016,male,918.3,183.8,1789.7,0.2001524556245236,7.490361883842714,1,0
w.p. kuala lumpur,2017,male,919.4,184.2,1793.2,0.2003480530780944,7.492314519125183,1,0
w.p. kuala lumpur,2018,male,919.4,186.1,1790.0,0.20241461822927997,7.490529402060711,1,0
w.p. kuala lumpur,2019,male,915.2,185.7,1782.5,0.20290646853146851,7.486333004798946,1,0
w.p. kuala lumpur,2020,male,1058.9,210.8,1982.1,0.19907451128529605,7.592416555891784,1,0
w.p. kuala lumpur,2021,male,1045.2,212.3,1964.0,0.2031190202831994,7.583247524303362,1,0
w.p. kuala lumpur,2022,male,1040.8,213.10000000000002,1961.2,0.2047463489623367,7.58182157172929,1,0
w.p. kuala lumpur,2023,male,1072.1,208.60000000000002,2005.7,0.19457140192146258,7.604246860792472,1,0
w.p. kuala lumpur,2024,male,1116.9,207.2,2067.5,0.1855134747963112,7.6345789859014666,1,0
w.p. kuala lumpur,2025,male,1119.6,202.5,2074.1,0.18086816720257237,7.637764624274649,1,0
w.p. labuan,1991,female,24.3,7.9,52.9,0.32510288065843623,3.9871304779149517,1,1
w.p. labuan,1992,female,25.6,8.5,55.4,0.33203125,4.032469158504013,1,1
w.p. labuan,1993,female,26.8,9.1,57.9,0.33955223880597013,4.075841090657541,1,1
w.p. labuan,1994,female,28.0,9.7,60.3,0.3464285714285714,4.115779842942166,1,1
w.p. labuan,1995,female,29.3,10.1,62.7,0.34470989761092147,4.154184562578117,1,1
w.p. labuan,1996,female,30.5,10.5,65.1,0.3442622950819672,4.191168746857641,1,1
w.p. labuan,1997,female,31.9,10.9,67.7,0.34169278996865204,4.229749199228304,1,1
w.p. labuan,1998,female,33.2,11.4,70.5,0.3433734939759036,4.269697449699962,1,1
w.p. labuan,1999,female,34.7,11.799999999999999,73.3,0.340057636887608,4.308110951723713,1,1
w.p. labuan,2000,female,36.2,12.2,76.1,0.33701657458563533,4.345103280569283,1,1
w.p. labuan,2001,female,36.7,12.6,77.0,0.3433242506811989,4.356708826689592,1,1
w.p. labuan,2002,female,37.1,13.2,77.8,0.3557951482479784,4.366912996863833,1,1
w.p. labuan,2003,female,37.7,13.4,78.7,0.35543766578249336,4.378269585796169,1,1
w.p. labuan,2004,female,38.2,13.5,79.7,0.3534031413612565,4.390738575275903,1,1
w.p. labuan,2005,female,38.8,13.5,80.8,0.34793814432989695,4.404277243608702,1,1
w.p. labuan,2006,female,39.5,13.4,82.0,0.33924050632911396,4.418840607796598,1,1
w.p. labuan,2007,female,40.1,13.100000000000001,83.2,0.3266832917705736,4.4331949212482815,1,1
w.p. labuan,2008,female,40.9,12.899999999999999,84.6,0.31540342298288504,4.449685283147696,1,1
w.p. labuan,2009,female,41.7,12.8,86.3,0.3069544364508393,4.469350462845556,1,1
w.p. labuan,2010,female,42.7,12.5,88.2,0.2927400468384075,4.490881039585964,1,1
w.p. labuan,2011,female,43.5,12.6,89.4,0.28965517241379307,4.504244267398131,1,1
w.p. labuan,2012,female,44.5,12.6,90.5,0.28314606741573034,4.516338972281476,1,1
w.p. labuan,2013,female,44.9,12.5,91.4,0.27839643652561247,4.526126978647638,1,1
w.p. labuan,2014,female,46.4,12.8,93.8,0.27586206896551724,4.551769409260976,1,1
w.p. labuan,2015,female,47.0,12.7,95.1,0.2702127659574468,4.565389315976247,1,1
w.p. labuan,2016,female,47.9,12.899999999999999,96.8,0.2693110647181628,4.582924577040772,1,1
w.p. labuan,2017,female,48.3,12.7,97.6,0.2629399585921325,4.591071261608589,1,1
w.p. labuan,2018,female,49.1,12.7,99.0,0.25865580448065173,4.605170185988092,1,1
w.p. labuan,2019,female,49.3,12.6,99.3,0.25557809330628806,4.60816569496789,1,1
w.p. labuan,2020,female,46.2,12.0,95.1,0.2597402597402597,4.565389315976247,1,1
w.p. labuan,2021,female,46.6,11.2,96.0,0.24034334763948495,4.574710978503383,1,1
w.p. labuan,2022,female,47.0,11.6,96.9,0.24680851063829787,4.583946549536464,1,1
w.p. labuan,2023,female,48.2,12.1,99.0,0.25103734439834025,4.605170185988092,1,1
w.p. labuan,2024,female,49.0,12.100000000000001,100.8,0.2469387755102041,4.623010104116422,1,1
w.p. labuan,2025,female,49.1,12.2,100.9,0.24847250509164967,4.623991940228679,1,1
w.p. labuan,1991,male,28.6,8.2,52.9,0.28671328671328666,3.9871304779149517,1,1
w.p. labuan,1992,male,29.9,9.2,55.4,0.3076923076923077,4.032469158504013,1,1
w.p. labuan,1993,male,31.1,9.7,57.9,0.3118971061093247,4.075841090657541,1,1
w.p. labuan,1994,male,32.3,10.3,60.3,0.31888544891640874,4.115779842942166,1,1
w.p. labuan,1995,male,33.4,10.7,62.7,0.3203592814371257,4.154184562578117,1,1
w.p. labuan,1996,male,34.6,11.1,65.1,0.3208092485549133,4.191168746857641,1,1
w.p. labuan,1997,male,35.8,11.5,67.7,0.32122905027932963,4.229749199228304,1,1
w.p. labuan,1998,male,37.2,11.9,70.5,0.31989247311827956,4.269697449699962,1,1
w.p. labuan,1999,male,38.6,12.0,73.3,0.31088082901554404,4.308110951723713,1,1
w.p. labuan,2000,male,39.9,12.4,76.1,0.31077694235588976,4.345103280569283,1,1
w.p. labuan,2001,male,40.3,12.8,77.0,0.31761786600496283,4.356708826689592,1,1
w.p. labuan,2002,male,40.7,13.3,77.8,0.32678132678132676,4.366912996863833,1,1
w.p. labuan,2003,male,41.1,13.600000000000001,78.7,0.3309002433090025,4.378269585796169,1,1
w.p. labuan,2004,male,41.5,13.7,79.7,0.3301204819277108,4.390738575275903,1,1
w.p. labuan,2005,male,42.0,13.6,80.8,0.3238095238095238,4.404277243608702,1,1
w.p. labuan,2006,male,42.5,13.3,82.0,0.3129411764705883,4.418840607796598,1,1
w.p. labuan,2007,male,43.1,13.100000000000001,83.2,0.30394431554524365,4.4331949212482815,1,1
w.p. labuan,2008,male,43.7,12.9,84.6,0.2951945080091533,4.449685283147696,1,1
w.p. labuan,2009,male,44.6,12.7,86.3,0.28475336322869954,4.469350462845556,1,1
w.p. labuan,2010,male,45.5,12.6,88.2,0.27692307692307694,4.490881039585964,1,1
w.p. labuan,2011,male,45.9,12.6,89.4,0.27450980392156865,4.504244267398131,1,1
w.p. labuan,2012,male,46.1,12.6,90.5,0.27331887201735355,4.516338972281476,1,1
w.p. labuan,2013,male,46.5,12.7,91.4,0.27311827956989243,4.526126978647638,1,1
w.p. labuan,2014,male,47.4,12.8,93.8,0.27004219409282704,4.551769409260976,1,1
w.p. labuan,2015,male,48.1,12.9,95.1,0.2681912681912682,4.565389315976247,1,1
w.p. labuan,2016,male,48.9,12.8,96.8,0.261758691206544,4.582924577040772,1,1
w.p. labuan,2017,male,49.2,12.8,97.6,0.26016260162601623,4.591071261608589,1,1
w.p. labuan,2018,male,49.9,13.0,99.0,0.2605210420841683,4.605170185988092,1,1
w.p. labuan,2019,male,50.0,12.9,99.3,0.258,4.60816569496789,1,1
w.p. labuan,2020,male,48.9,12.7,95.1,0.25971370143149286,4.565389315976247,1,1
w.p. labuan,2021,male,49.4,12.7,96.0,0.25708502024291496,4.574710978503383,1,1
w.p. labuan,2022,male,49.8,13.2,96.9,0.26506024096385544,4.583946549536464,1,1
w.p. labuan,2023,male,50.8,13.8,99.0,0.27165354330708663,4.605170185988092,1,1
w.p. labuan,2024,male,51.8,14.2,100.8,0.27413127413127414,4.623010104116422,1,1
w.p. labuan,2025,male,51.9,14.3,100.9,0.27552986512524086,4.623991940228679,1,1
w.p. putrajaya,2010,female,39.0,7.7,73.4,0.19743589743589743,4.309455941839047,1,1
w.p. putrajaya,2011,female,41.0,8.0,77.5,0.1951219512195122,4.363098624788362,1,1
w.p. putrajaya,2012,female,41.5,8.5,78.3,0.20481927710843373,4.373238128640803,1,1
w.p. putrajaya,2013,female,42.5,9.3,79.7,0.21882352941176472,4.390738575275903,1,1
w.p. putrajaya,2014,female,43.3,10.1,80.9,0.23325635103926098,4.405498990859024,1,1
w.p. putrajaya,2015,female,44.5,11.1,83.0,0.24943820224719102,4.430816798843313,1,1
w.p. putrajaya,2016,female,45.0,11.8,84.4,0.26222222222222225,4.447346100794524,1,1
w.p. putrajaya,2017,female,46.5,12.600000000000001,87.5,0.2709677419354839,4.483002552013883,1,1
w.p. putrajaya,2018,female,51.5,14.0,97.2,0.27184466019417475,4.58700621536042,1,1
w.p. putrajaya,2019,female,55.1,15.2,103.7,0.27586206896551724,4.651099117876491,1,1
w.p. putrajaya,2020,female,55.6,16.7,109.2,0.3003597122302158,4.702296896718814,1,1
w.p. putrajaya,2021,female,58.5,18.4,115.2,0.3145299145299145,4.755312844417811,1,1
w.p. putrajaya,2022,female,59.4,19.2,117.0,0.3232323232323232,4.770684624465665,1,1
w.p. putrajaya,2023,female,60.2,19.9,118.8,0.3305647840531561,4.785823685681349,1,1
w.p. putrajaya,2024,female,60.8,20.3,120.3,0.3338815789473685,4.798266815950004,1,1
w.p. putrajaya,2025,female,61.2,20.7,120.8,0.338235294117647,4.802380355275797,1,1
w.p. putrajaya,2010,male,34.4,7.6,73.4,0.22093023255813954,4.309455941839047,1,1
w.p. putrajaya,2011,male,36.4,8.3,77.5,0.22802197802197804,4.363098624788362,1,1
w.p. putrajaya,2012,male,36.8,8.6,78.3,0.23369565217391305,4.373238128640803,1,1
w.p. putrajaya,2013,male,37.1,8.8,79.7,0.2371967654986523,4.390738575275903,1,1
w.p. putrajaya,2014,male,37.6,9.4,80.9,0.25,4.405498990859024,1,1
w.p. putrajaya,2015,male,38.5,10.3,83.0,0.26753246753246757,4.430816798843313,1,1
w.p. putrajaya,2016,male,39.5,10.899999999999999,84.4,0.27594936708860757,4.447346100794524,1,1
w.p. putrajaya,2017,male,41.0,12.0,87.5,0.2926829268292683,4.483002552013883,1,1
w.p. putrajaya,2018,male,45.6,13.8,97.2,0.3026315789473684,4.58700621536042,1,1
w.p. putrajaya,2019,male,48.6,15.3,103.7,0.3148148148148148,4.651099117876491,1,1
w.p. putrajaya,2020,male,53.6,17.8,109.2,0.332089552238806,4.702296896718814,1,1
w.p. putrajaya,2021,male,56.7,19.6,115.2,0.345679012345679,4.755312844417811,1,1
w.p. putrajaya,2022,male,57.6,20.5,117.0,0.3559027777777778,4.770684624465665,1,1
w.p. putrajaya,2023,male,58.6,21.200000000000003,118.8,0.3617747440273038,4.785823685681349,1,1
w.p. putrajaya,2024,male,59.4,21.8,120.3,0.367003367003367,4.798266815950004,1,1
w.p. putrajaya,2025,male,59.5,22.1,120.8,0.37142857142857144,4.802380355275797,1,1
