state,stage,sex,year,completion_rate,malaysia_completion_rate,completion_gap_from_malaysia,target_year,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_delta
pulau pinang,primary,both,2017,96.71,98.07,-1.3599999999999994,2018,96.52,-1.1500000000000057,-0.18999999999999773
pulau pinang,primary,both,2018,96.52,97.67,-1.1500000000000057,2019,96.0,-2.0,-0.519999999999996
pulau pinang,primary,both,2019,96.0,98.0,-2.0,2020,96.9,-1.5,0.9000000000000057
pulau pinang,primary,both,2020,96.9,98.4,-1.5,2021,94.0,-5.0,-2.9000000000000057
pulau pinang,primary,both,2021,94.0,99.0,-5.0,2022,97.7,-1.5999999999999943,3.700000000000003
pulau pinang,primary,both,2022,97.7,99.3,-1.5999999999999943,2023,,,
pulau pinang,secondary_lower,both,2016,94.7517,95.582,-0.830299999999994,2017,97.3899,-0.3352000000000004,2.6381999999999977
pulau pinang,secondary_lower,both,2017,97.3899,97.7251,-0.3352000000000004,2018,95.4679,-1.169799999999995,-1.921999999999997
pulau pinang,secondary_lower,both,2018,95.4679,96.6377,-1.169799999999995,2019,97.8,1.0999999999999943,2.332099999999997
pulau pinang,secondary_lower,both,2019,97.8,96.7,1.0999999999999943,2020,97.9,0.10000000000000853,0.10000000000000853
pulau pinang,secondary_lower,both,2020,97.9,97.8,0.10000000000000853,2021,97.1,-2.700000000000003,-0.8000000000000114
pulau pinang,secondary_lower,both,2021,97.1,99.8,-2.700000000000003,2022,98.9,-0.09999999999999432,1.8000000000000114
pulau pinang,secondary_lower,both,2022,98.9,99.0,-0.09999999999999432,2023,,,
pulau pinang,secondary_upper,both,2016,100.1947,99.2484,0.9462999999999937,2017,95.4438,-0.9368000000000052,-4.7509000000000015
pulau pinang,secondary_upper,both,2017,95.4438,96.3806,-0.9368000000000052,2018,94.9794,-0.6513000000000062,-0.4643999999999977
pulau pinang,secondary_upper,both,2018,94.9794,95.6307,-0.6513000000000062,2019,96.9,-0.5999999999999943,1.9206000000000074
pulau pinang,secondary_upper,both,2019,96.9,97.5,-0.5999999999999943,2020,92.0,-0.7999999999999972,-4.900000000000006
pulau pinang,secondary_upper,both,2020,92.0,92.8,-0.7999999999999972,2021,95.5,-2.299999999999997,3.5
pulau pinang,secondary_upper,both,2021,95.5,97.8,-2.299999999999997,2022,100.5,1.2999999999999972,5.0
pulau pinang,secondary_upper,both,2022,100.5,99.2,1.2999999999999972,2023,,,
sabah,primary,both,2016,99.75,98.37,1.3799999999999955,2017,99.04,0.9700000000000131,-0.7099999999999937
sabah,primary,both,2017,99.04,98.07,0.9700000000000131,2018,99.12,1.4500000000000028,0.0799999999999983
sabah,primary,both,2018,99.12,97.67,1.4500000000000028,2019,100.3,2.299999999999997,1.1799999999999926
sabah,primary,both,2019,100.3,98.0,2.299999999999997,2020,100.3,1.8999999999999915,0.0
sabah,primary,both,2020,100.3,98.4,1.8999999999999915,2021,97.7,-1.2999999999999972,-2.5999999999999943
